db,profile_id,canbox_row_id,company_id,company_en,company_ch,company_name,carset_id,carset_en,carset_ch,carset_name,cartype_id,cartype_en,cartype_ch,cartype_name,canbox_en,canbox_ch,canbox_name,disp,limit_text,limit_byid,horv,cartype_msg,hits
canbus.db,786826,144,2,HIWORLD,威驰,威驰,8,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,75,Sportage R,智跑,zp,2018,2018款,18款,0,,,,,hiworld;kia;hyundai;sportage
canbus.db,786684,145,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,76,508,508,508,VW(AMP.ALL)2015,2015款.功放.全兼容,威驰(高配)全兼容,1,,,,,hiworld
canbus.db,721148,146,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,77,4008,4008,4008,2017,2017款,威驰17,1,,,,,hiworld
canbus.db,655612,147,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,3,ALL,兼容,兼容,ALL,全兼容,威驰全兼容,1,,,,,hiworld
canbus.db,247,148,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,79,C3XR,C3XR,C3XR,Hiword,威驰,威驰,1,,,,,hiworld
canbus.db,590076,149,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,80,C4L,C4L,C4L,ALL,全兼容,威驰全兼容,1,,,,,hiworld
canbus.db,12,150,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,80,C4L,C4L,C4L,NOT ALL,非全兼容,威驰,1,,,,,hiworld
canbus.db,129,151,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,81,C5,C5,C5,Hiword,威驰,威驰,1,,,,,hiworld
canbus.db,262396,152,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,82,DS4LS,DS4LS,DS4LS,ALL.High,全兼容.高配,威驰(高配)全兼容,1,,,,,hiworld
canbus.db,327932,153,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,82,DS4LS,DS4LS,DS4LS,ALL.Low,全兼容.低配,威驰(低配)全兼容,1,,,,,hiworld
canbus.db,65626,154,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,83,DS5,DS5,DS5,NOT ALL.High,非全兼容.高配,威驰高非全兼容,1,,,,,hiworld
canbus.db,90,155,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,83,DS5,DS5,DS5,NOT ALL.Low,非全兼容.低配,威驰低配非全兼容,1,,,,,hiworld
canbus.db,252,156,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,83,DS5,DS5,DS5,ALL.High,全兼容.高配,威驰(高配)全兼容,1,,,,,hiworld
canbus.db,65788,157,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,83,DS5,DS5,DS5,ALL.Low,全兼容.低配,威驰(低配)全兼容,1,,,,,hiworld
canbus.db,65628,158,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,84,DS5LS,DS5LS,DS5LS,NOT ALL.High,非全兼容.高配,威驰高非全兼容,1,,,,,hiworld
canbus.db,92,159,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,84,DS5LS,DS5LS,DS5LS,NOT ALL.Low,非全兼容.低配,威驰低非全兼容,1,,,,,hiworld
canbus.db,131324,160,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,84,DS5LS,DS5LS,DS5LS,ALL.High,全兼容.高配,威驰(高配)全兼容,1,,,,,hiworld
canbus.db,196860,161,2,HIWORLD,威驰,威驰,55,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,84,DS5LS,DS5LS,DS5LS,ALL.Low,全兼容.低配,威驰(低配)全兼容,1,,,,,hiworld
canbus.db,9,162,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,85,Besturn B50,B50,奔腾B50,2009-2013,2009-2013款,威驰,1,,,,,hiworld
canbus.db,852363,163,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,85,Besturn B50,B50,奔腾B50,2016,2016款,威驰,1,,,,,hiworld
canbus.db,86,164,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,86,Besturn B70,B70,奔腾B70,CUT,全拆,威驰威驰全拆,1,,,,,hiworld
canbus.db,125,165,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,86,Besturn B70,B70,奔腾B70,Keep DVD,保留原车主机,威驰保留主机,1,,,,,hiworld
canbus.db,104,166,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,86,Besturn B70,B70,奔腾B70,2009-2012,2009-2012款,威驰(老款),1,,,,,hiworld
canbus.db,32,167,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,87,Besturn B90,B90,奔腾B90,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,8,168,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,88,Besturn X80,X80,奔腾X80,2013,2013款,威驰,1,,,,,hiworld
canbus.db,131491,169,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,88,Besturn X80,X80,奔腾X80,2017.High.ALL,2017款.高配.全兼容,威驰17款高配,1,,,,,hiworld
canbus.db,197027,170,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,88,Besturn X80,X80,奔腾X80,2017.Low.ALL,2017款.低配.全兼容,威驰17款低配,1,,,,,hiworld
canbus.db,721315,171,2,HIWORLD,威驰,威驰,13,BESTURN,奔腾,奔騰,89,Besturn X40,X40,奔腾X80,2017,2017款,威驰全兼容,1,,,,,hiworld
canbus.db,459171,172,2,HIWORLD,威驰,威驰,14,Ha/ma,海马,海马,90,Family,福美来,福美来,2017,2017款,威驰17款,1,,,,,hiworld
canbus.db,459147,173,2,HIWORLD,威驰,威驰,14,Ha/ma,海马,海马,91,HaiMa v70,V70,海马V70,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,1048971,174,2,HIWORLD,威驰,威驰,15,BYD,比亚迪,比亚迪,92,BYD YUAN,元,比亚迪yuan,HiWord,威驰,wc,1,,,,,hiworld
canbus.db,1769867,175,2,HIWORLD,威驰,威驰,15,BYD,比亚迪,比亚迪,92,BYD YUAN,元,比亚迪yuan,2018,2018款,wc,1,,,,,hiworld
canbus.db,337,176,2,HIWORLD,威驰,威驰,16,ROEWE,荣威,荣威汽车,93,ROEWE 360,荣威360,荣威360,VW,威驰,威驰,1,,,,,hiworld
canbus.db,262238,177,2,HIWORLD,威驰,威驰,16,ROEWE,荣威,荣威汽车,94,ROEWE 550,550,荣威550,2011-2012,2011-2012款,11-12款荣威550兼容,1,,,,,hiworld
canbus.db,393310,178,2,HIWORLD,威驰,威驰,16,ROEWE,荣威,荣威汽车,94,ROEWE 550,550,荣威550,2013-2015,2013-2015款,13-15款荣威550兼容,1,,,,,hiworld
canbus.db,416,179,2,HIWORLD,威驰,威驰,16,ROEWE,荣威,荣威汽车,95,ROEWE RX5,RX5,荣威rx5,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,655755,180,2,HIWORLD,威驰,威驰,17,CHERY,奇瑞,奇瑞汽车,96,ARRIZO5,艾瑞泽5,奇瑞艾瑞泽5,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,524683,181,2,HIWORLD,威驰,威驰,17,CHERY,奇瑞,奇瑞汽车,97,Tiggo3,瑞虎3/3X,奇瑞瑞虎3,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,395,182,2,HIWORLD,威驰,威驰,17,CHERY,奇瑞,奇瑞汽车,98,Tiggo5,瑞虎5,奇瑞瑞虎5,HiWord.Low,家悦,威驰,1,,,,,hiworld
canbus.db,917899,183,2,HIWORLD,威驰,威驰,17,CHERY,奇瑞,奇瑞汽车,98,Tiggo5,瑞虎5,奇瑞瑞虎5,HiWord.High,家尊,威驰,1,,,,,hiworld
canbus.db,983435,184,2,HIWORLD,威驰,威驰,17,CHERY,奇瑞,奇瑞汽车,99,Tiggo7,瑞虎7,奇瑞瑞虎7,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,1638795,185,2,HIWORLD,威驰,威驰,17,CHERY,奇瑞,奇瑞汽车,100,ARRIZO7,艾瑞泽7,奇瑞艾瑞泽7,ALL,全兼容,奇瑞全兼容 艾瑞泽7,1,,,,,hiworld
canbus.db,1835403,186,2,HIWORLD,威驰,威驰,17,CHERY,奇瑞,奇瑞汽车,101,ARRIZO GX,艾瑞泽GX,奇瑞艾瑞泽GX,ALL,全兼容,奇瑞全兼容 艾瑞泽GX,1,,,,,hiworld
canbus.db,1900939,187,2,HIWORLD,威驰,威驰,17,CHERY,奇瑞,奇瑞汽车,102,JETOUR X70,捷途X70,捷途X70,2018-2021,2018-2021款,威驰 奇瑞  2018-2021款捷途X70,1,,,,,hiworld
canbus.db,1966475,188,2,HIWORLD,威驰,威驰,17,CHERY,奇瑞,奇瑞汽车,102,JETOUR X70,捷途X70,捷途X70,2018-2021款.360View,2018-2021款.全景,威驰 奇瑞 2018-2021款捷途X70带全景,1,,,,,hiworld
canbus.db,126,189,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,103,GA3,GA3,传祺GA3,HiWord,威驰,威驰,0,,,,,hiworld
canbus.db,327969,190,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,104,GA4,GA4,传祺GA4,2018,2018款,威驰,1,,,,,hiworld
canbus.db,393505,191,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,104,GA4,GA4,传祺GA4,2018 .360View,2018款.全景,威驰,1,,,,,hiworld
canbus.db,260,192,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,105,GA6,GA6##睿志城-传祺GA6兼容：传琪GA6、GA3、GA3S视界...,传祺GA6,Low,低配,威驰(低配),0,,,,,hiworld
canbus.db,65796,193,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,105,GA6,GA6##睿志城-传祺GA6兼容：传琪GA6、GA3、GA3S视界...,传祺GA6,Mid,中配,威驰(中配),0,,,,,hiworld
canbus.db,131332,194,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,105,GA6,GA6##睿志城-传祺GA6兼容：传琪GA6、GA3、GA3S视界...,传祺GA6,High,高配,威驰(高配),0,,,,,hiworld
canbus.db,289,195,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,106,GS4,GS4,传祺GS4,2017,2017款,威驰兼容ga6,1,,,,,hiworld
canbus.db,196897,196,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,106,GS4,GS4,传祺GS4,2017.360View,2017款.全景,威驰兼容ga6,1,,,,,hiworld
canbus.db,304,197,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,107,GS5,GS5##兼容：2014款传琪GS5两驱周年增值版...,传祺GS5,Low,低配,威驰(低配),1,,,,,hiworld
canbus.db,131376,198,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,107,GS5,GS5##兼容：2014款传琪GS5两驱周年增值版...,传祺GS5,High.SB,高配.速博,威驰(高配)速博,1,,,,,hiworld
canbus.db,262433,199,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,108,GS3,GS3,传祺GS5,2017,2017款,威驰(低配),1,,,,,hiworld
canbus.db,459041,200,2,HIWORLD,威驰,威驰,18,Trumpchi,传祺,传祺,109,GE3,GE3,GE3,2017-2020,2017-2020款,威驰,1,,,,,hiworld
canbus.db,128,201,2,HIWORLD,威驰,威驰,19,CHANGAN,长安,长安,110,CHANGAN CS75,CS75,长安CS75,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,131200,202,2,HIWORLD,威驰,威驰,19,CHANGAN,长安,长安,110,CHANGAN CS75,CS75,长安CS75,2017,2017款,威驰,1,,,,,hiworld
canbus.db,65664,203,2,HIWORLD,威驰,威驰,19,CHANGAN,长安,长安,111,CHANGAN CX70,CX70,长安cx70,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,393635,204,2,HIWORLD,威驰,威驰,19,CHANGAN,长安,长安,112,CHANGAN Auchan,欧尚,长安欧尚,2016,2016款,威驰16款,1,,,,,hiworld
canbus.db,983459,205,2,HIWORLD,威驰,威驰,19,CHANGAN,长安,长安,113,OuShang X70A,欧尚X70A,长安欧尚,2016,2016款,长安欧尚 2016款X70A,1,,,,,hiworld
canbus.db,590243,206,2,HIWORLD,威驰,威驰,19,CHANGAN,长安,长安,487,YueXiang V7,悦翔V7,悦翔V7,Low,低配,长安悦翔V7低配,1,,,,,hiworld
canbus.db,655779,207,2,HIWORLD,威驰,威驰,19,CHANGAN,长安,长安,487,YueXiang V7,悦翔V7,悦翔V7,High,高配,长安悦翔V7中高配,1,,,,,hiworld
canbus.db,196736,208,2,HIWORLD,威驰,威驰,19,CHANGAN,长安,长安,115,CHANGAN EADO,逸动,长安逸动,2018,2018款,2018,1,,,,,hiworld
canbus.db,65955,209,2,HIWORLD,威驰,威驰,20,DONGFENG,东风,东风,116,FS AX5,风神AX5,风神AX5,HiWord,威驰,威驰17款,1,,,,,hiworld
canbus.db,419,210,2,HIWORLD,威驰,威驰,20,DONGFENG,东风,东风,117,FS AX7,风神AX7,风神AX7,2016-2020.HAND,2016-2020款.手动空调,16-20款东风风神AX7 手动空调,1,,,,,hiworld
canbus.db,1048995,211,2,HIWORLD,威驰,威驰,20,DONGFENG,东风,东风,117,FS AX7,风神AX7,风神AX7,2016-2020.HIGH.AUTO.360,2016-2020款.高配.自动空调.带全景,16-20款长安风神AX7高配自动空调带全景,1,,,,,hiworld
canbus.db,590219,212,2,HIWORLD,威驰,威驰,20,DONGFENG,东风,东风,118,DF MX6,风度MX6,东风风度MX6,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,524707,213,2,HIWORLD,威驰,威驰,20,DONGFENG,东风,东风,119,jingYi X5,景逸X5,东风景逸X5,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,786827,214,2,HIWORLD,威驰,威驰,20,DONGFENG,东风,东风,120,FengGuang 580,风光580,风光580,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,262587,215,2,HIWORLD,威驰,威驰,20,DONGFENG,东风,东风,121,FengGuang S560,风光S560,风光S560,2018,2018款,威驰,1,,,,,hiworld
canbus.db,1114531,216,2,HIWORLD,威驰,威驰,20,DONGFENG,东风,东风,122,CHANGAN JOYEAR,景逸S50,景逸S50,2017,2017款,17款长安景逸S50,1,,,,,hiworld
canbus.db,1376651,217,2,HIWORLD,威驰,威驰,21,Venucia,启辰,启辰,123,Venucia T90,启辰T90,启辰T70,2017,2017款,威驰,1,,,,,hiworld
canbus.db,917923,218,2,HIWORLD,威驰,威驰,21,Venucia,启辰,启辰,124,Venucia M50V,启辰M50V,启辰m50v,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,1507723,219,2,HIWORLD,威驰,威驰,21,Venucia,启辰,启辰,125,Venucia D60,启辰D60,启辰d60,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,393611,220,2,HIWORLD,威驰,威驰,22,ZOTYE,众泰,众泰,126,Zotye X5,大迈X5,大迈X5,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,65931,221,2,HIWORLD,威驰,威驰,22,ZOTYE,众泰,众泰,127,Zotye T600,T600,众泰T600,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,196854,222,2,HIWORLD,威驰,威驰,23,SGMW,宝骏,宝骏,128,BaoJun 510,宝骏510,宝骏510,2017,2017款,VC,1,,,,,hiworld
canbus.db,327926,223,2,HIWORLD,威驰,威驰,23,SGMW,宝骏,宝骏,129,BaoJun 530,宝骏530,宝骏530,2018,2018款,VC,1,,,,,hiworld
canbus.db,341,224,2,HIWORLD,威驰,威驰,23,SGMW,宝骏,宝骏,130,BaoJun 560,宝骏560,宝骏560,2015.(NOT ALL),2015款(非全兼容盒子),威驰,1,,,,,hiworld
canbus.db,131318,225,2,HIWORLD,威驰,威驰,23,SGMW,宝骏,宝骏,130,BaoJun 560,宝骏560,宝骏560,2015.(ALL),2015款(全兼容盒子),威驰15款,1,,,,,hiworld
canbus.db,246,226,2,HIWORLD,威驰,威驰,23,SGMW,宝骏,宝骏,131,BaoJun 730,宝骏730,宝骏730,2014,2014款,威驰14款,1,,,,,hiworld
canbus.db,65782,227,2,HIWORLD,威驰,威驰,23,SGMW,宝骏,宝骏,131,BaoJun 730,宝骏730,宝骏730,2016,2016款,威驰16款,1,,,,,hiworld
canbus.db,262390,228,2,HIWORLD,威驰,威驰,23,SGMW,宝骏,宝骏,131,BaoJun 730,宝骏730,宝骏730,2017,2017款,威驰16款,1,,,,,hiworld
canbus.db,131467,229,2,HIWORLD,威驰,威驰,24,JAC,江淮,江淮,132,JAC S3,瑞风S3,江淮瑞风S3,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,262539,230,2,HIWORLD,威驰,威驰,24,JAC,江淮,江淮,133,JAC S5,瑞风S5,江淮瑞风S5,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,1442187,231,2,HIWORLD,威驰,威驰,24,JAC,江淮,江淮,134,JAC S2mini,瑞风S2mini,江淮瑞风S5,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,1114555,232,2,HIWORLD,威驰,威驰,24,JAC,江淮,江淮,135,IEV6E,IEV6E,江淮IEV6E,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,1704331,233,2,HIWORLD,威驰,威驰,24,JAC,江淮,江淮,136,JAC M4,瑞风M4,江淮瑞风M4,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,131354,234,2,HIWORLD,威驰,威驰,25,MG,名爵,名爵,137,MG GS,锐腾,名爵锐腾,2017,2017款,威驰,1,,,,,hiworld
canbus.db,282,235,2,HIWORLD,威驰,威驰,25,MG,名爵,名爵,137,MG GS,锐腾,名爵锐腾,2015,2015款,威驰,1,,,,,hiworld
canbus.db,65818,236,2,HIWORLD,威驰,威驰,25,MG,名爵,名爵,138,MG ZS,ZS,名爵ZS,2017,2017款,睿智诚,1,,,,,hiworld
canbus.db,196702,237,2,HIWORLD,威驰,威驰,25,MG,名爵,名爵,139,MG6,名爵6,名爵6,2011-2012,2011-2012款,11-12款名爵6,1,,,,,hiworld
canbus.db,327774,238,2,HIWORLD,威驰,威驰,25,MG,名爵,名爵,139,MG6,名爵6,名爵6,2013-2015,2013-2015款,13-15款名爵6,1,,,,,hiworld
canbus.db,65952,239,2,HIWORLD,威驰,威驰,25,MG,名爵,名爵,139,MG6,名爵6,名爵6,2017,2017款,威驰17款名爵6,1,,,,,hiworld
canbus.db,786851,240,2,HIWORLD,威驰,威驰,26,Geely,吉利,吉利,140,GEELY YuanJing,远景,远景,HiWord,威驰,VC,1,,,,,hiworld
canbus.db,1311163,241,2,HIWORLD,威驰,威驰,26,Geely,吉利,吉利,141,GEELY GC7,全球鹰GC7,GC7,HiWord,威驰,威驰吉利全球鹰GC7,1,,,,,hiworld
canbus.db,197003,242,2,HIWORLD,威驰,威驰,27,ZHONGHUA,中华,中华,142,China V5,V5,中华V5,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,852387,243,2,HIWORLD,威驰,威驰,27,ZHONGHUA,中华,中华,143,ZhongHua H3,H3,中华H3,2017,2017款,VC,1,,,,,hiworld
canbus.db,131204,244,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,144,HAVAL H1,哈弗H1,哈弗H1,HiWord,威驰,威驰兼容H1,1,,,,,hiworld
canbus.db,196740,245,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,145,HAVAL H2S,哈弗H2S,哈弗H1,2017,2017款,威驰长城17款哈弗H2S,1,,,,,hiworld
canbus.db,132,246,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,146,HAVAL H2,哈弗H2,哈弗H2,HiWord,威驰,威驰(低配),1,,,,,hiworld
canbus.db,65668,247,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,146,HAVAL H2,哈弗H2,哈弗H2,RIGHT View,威驰.右视,威驰(高配),1,,,,,hiworld
canbus.db,196928,248,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,147,HAVAL H6,哈弗H6,哈弗H6,2018.sport,2018款.运动版,威驰兼容H2,1,,,,,hiworld
canbus.db,524608,249,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,147,HAVAL H6,哈弗H6,哈弗H6,2018.sport.rightview,2018款.运动版.带右视,2018款哈佛 H6运动版 带右视,1,,,,,hiworld
canbus.db,320,250,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,147,HAVAL H6,哈弗H6,哈弗H6,2016.LOW,2016款.低配,威驰16款哈佛 H6低配,1,,,,,hiworld
canbus.db,65856,251,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,147,HAVAL H6,哈弗H6,哈弗H6,2016.HIGH.RIGHT,2016款.高配.带右视,威驰16款哈佛 H6高配 带右视,1,,,,,hiworld
canbus.db,368,252,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,147,HAVAL H6,哈弗H6,哈弗H6,HiWord(ZYC),威驰(众易畅专用),威驰(众易畅专用),0,,,,,hiworld
canbus.db,415,253,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,148,HAVAL H6 Coupe,哈弗H6酷派,哈弗H6酷派,2015-2017.CCP003,2015-2017款.CCP003,哈弗15-17款酷派(CCP003),1,,,,,hiworld
canbus.db,65951,254,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,148,HAVAL H6 Coupe,哈弗H6酷派,哈弗H6酷派,2015-2017.HIGH.AMP.CCP003,2015-2017款.高配.带功放.CCP003,哈弗酷派15-17款高配带功放(CCP003),1,,,,,hiworld
canbus.db,131487,255,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,148,HAVAL H6 Coupe,哈弗H6酷派,哈弗H6酷派,2018.CCP003,2018款.CCP003,哈弗酷派18款(CCP003),1,,,,,hiworld
canbus.db,197023,256,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,148,HAVAL H6 Coupe,哈弗H6酷派,哈弗H6酷派,2018.HIGH.360View.CCP003,2018款.高配.带全景.CCP003,哈弗酷派18款高配带全景(CCP003),1,,,,,hiworld
canbus.db,262559,257,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,148,HAVAL H6 Coupe,哈弗H6酷派,哈弗H6酷派,2018.TOP.360View.AMP.CCP003,2018款.顶配.带全景.带功放.CCP003,哈弗酷派18款顶配带全景带功放(CCP003),1,,,,,hiworld
canbus.db,328095,258,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,148,HAVAL H6 Coupe,哈弗H6酷派,哈弗H6酷派,2015-2017.HIGH.RIGHT.AMP.CCP003,2015-2017款.高配.带右视.带功放.CCP003,哈弗酷派15-17款高配带右视带功放(CCP003),1,,,,,hiworld
canbus.db,262464,259,2,HIWORLD,威驰,威驰,28,HAVAL,长城/哈弗,哈弗,149,HAVAL M6,哈弗M6,哈弗M6,HiWord,威驰,威驰M6,1,,,,,hiworld
canbus.db,34,260,2,HIWORLD,威驰,威驰,29,LIFAN,力帆,力帆,150,LIFAN 720,720,力帆720,Low,低配,威驰(低配),1,,,,,hiworld
canbus.db,65570,261,2,HIWORLD,威驰,威驰,29,LIFAN,力帆,力帆,150,LIFAN 720,720,力帆720,Mid,中配,威驰(中配),1,,,,,hiworld
canbus.db,131106,262,2,HIWORLD,威驰,威驰,29,LIFAN,力帆,力帆,150,LIFAN 720,720,力帆720,High,高配,威驰(高配),1,,,,,hiworld
canbus.db,328075,263,2,HIWORLD,威驰,威驰,30,BAIC,北汽,北汽,151,BeiQi X55,绅宝X55,绅宝X55,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,721291,264,2,HIWORLD,威驰,威驰,30,BAIC,北汽,北汽,152,BeiQi X25,绅宝X25,绅宝X25,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,1180043,265,2,HIWORLD,威驰,威驰,30,BAIC,北汽,北汽,153,BeiQi BJ20,北京BJ20,北汽BJ20,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,1573259,266,2,HIWORLD,威驰,威驰,30,BAIC,北汽,北汽,153,BeiQi BJ20,北京BJ20,北汽BJ20,2018,2018款,威驰2018,1,,,,,hiworld
canbus.db,1245579,267,2,HIWORLD,威驰,威驰,30,BAIC,北汽,北汽,154,BeiQi X35,绅宝X35,北汽BJ20,2016,2016款,威驰北汽16款绅宝X35,1,,,,,hiworld
canbus.db,1311115,268,2,HIWORLD,威驰,威驰,30,BAIC,北汽,北汽,155,BeiQi M50F,威旺M50F,北汽BJ20,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,262563,269,2,HIWORLD,威驰,威驰,30,BAIC,北汽,北汽,156,BeiQi S6,幻速S6,幻速S6,2017,2017款,威驰低,1,,,,,hiworld
canbus.db,328099,270,2,HIWORLD,威驰,威驰,30,BAIC,北汽,北汽,156,BeiQi S6,幻速S6,幻速S6,2017.360View,2017款.全景,威驰高,1,,,,,hiworld
canbus.db,2032011,271,2,HIWORLD,威驰,威驰,30,BAIC,北汽,北汽,157,HYOSOW S3L,幻速S3L,北汽幻速S3L,HiWord,威驰,威驰北汽幻速S3L,1,,,,,hiworld
canbus.db,65888,272,2,HIWORLD,威驰,威驰,31,Renault,雷诺,雷诺,158,KOLEOS,科雷傲,雷诺科雷傲,2015,2015款,威驰,1,,,,,hiworld
canbus.db,131424,273,2,HIWORLD,威驰,威驰,31,Renault,雷诺,雷诺,159,KADJAR,KADJAR,雷诺科雷嘉,2015,2015款,威驰,1,,,,,hiworld
canbus.db,352,274,2,HIWORLD,威驰,威驰,31,Renault,雷诺,雷诺,160,CAPTUR,CAPTUR,雷诺CAPTUR,2015,2015款,威驰15款,1,,,,,hiworld
canbus.db,87,276,2,HIWORLD,威驰,威驰,64,CHANGFENG,长丰,长丰,161,LIEBAO,猎豹,长丰猎豹,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,590266,277,2,HIWORLD,威驰,威驰,64,CHANGFENG,长丰,长丰,161,LIEBAO,猎豹,长丰猎豹,CHANGFENG LIEBAO HEIJINGANG,猎豹黑金刚,威驰猎豹黑金刚,1,,,,,hiworld
canbus.db,65979,278,2,HIWORLD,威驰,威驰,65,SGMW,五菱,五菱,162,HongGuangS,宏光S,五菱宏光,HiWord,威驰,WC,1,,,,五菱宏光,hiworld
canbus.db,1114507,279,2,HIWORLD,威驰,威驰,66,CHUANGQI YEMA,川汽野马,川汽野马,163,Mustang T70,野马T70,野马T70,HiWord,威驰,威驰,1,,,,,hiworld
canbus.db,131515,280,2,HIWORLD,威驰,威驰,67,Kang Di,康迪,康迪,164,Electric Car,电动车,康迪电动车,HiWord,威驰,威驰,1,,,,,hiworld
